symptoms,body_part,clinic_department,description,medicine_name
休克|消瘦|呕血与黑便|脱水|胃食管反流性疾病,腹部,"心胸外科,消化内科","    贲门癌在我国食管癌高发区的发病率也很高,据这些地区及肿瘤研治机构的统计，食管癌与贲门癌的比例约为2∶1。正确的贲门癌定义是发生在胃贲门部,也就是食管胃交界线下约2cm范围内的腺癌。它是胃癌的特殊类型，应和食管下段癌区分,但是它又与其他部位的胃癌不同，具有自己的解剖学组织学特性和临床表现，独特的诊断和治疗方法以及较差的外科治疗效果",贲门癌
心悸|心律失常|心力衰竭|头痛|眩晕|晕厥,胸部,"心胸外科,心血管内科","    病态窦房结综合征简称病窦综合征,又称窦房结功能不全。是由于窦房结或其周围组织原器质性病变导致窦房结冲动形成障碍，或窦房结至心房冲动传导障碍所致的多种心律失常和多种症状的综合病征,主要特征为窦性心动过缓，当合并快速性心律失常反复发作时称为心动过缓--心动过速综合征。大多于40岁以上出现症状",病态窦房结综合征(病窦综合征)
发热|脓疱|肌性肌无力|咳嗽|呼吸异常|胸痛,胸部,"心胸外科,呼吸内科","    胸腔因为结核菌感染而积脓即结核性脓胸,经常因为诊断、治疗延迟较久而形成慢性脓胸。",结核性脓胸
心悸|心律失常|心力衰竭|腹泻|心脏杂音|心音异常,胸部,"心胸外科,心血管内科","    心肌炎是反映心肌中有局限性或弥漫性的急性,亚急性或慢性炎性病变。心肌炎常为各种全身性疾病的一部份。轻度心肌炎的临床表现较少,诊断较难，故病理诊断远比临床发病率为高。近年来,由于对心肌炎的病原学进一步了解和诊断方法的改进，心肌炎已成为常见的心脏病之一，日益受到重视",病毒性心肌炎(心肌炎)
发热|脓疱|溃疡|肌性肌无力|咳嗽|咳痰|胸腔积液|胸廓异常,胸部,"心胸外科,外科","    急性脓胸治疗不彻底,病程超过6周，脓液粘稠并有大量纤维素，这些纤维素沉积在脏壁两层胸膜上,形成很厚的胸膜纤维板，限制肺组织的膨胀，脓腔不能进一步缩小,即形成慢性脓胸。",慢性脓胸(慢性化脓性胸膜炎)
发热|脓疱|呼吸异常|胸痛,胸部,"心胸外科,呼吸内科","    胸壁结核为最常见的胸壁疾病,其病变可能侵犯胸壁各种组织。常见于30岁以下的青年人，男性较多,大多数病人症状不明显，或有轻度疼痛。脓肿可自行破溃,形成慢性久不愈合窦道，病变多见于胸前壁，胸侧壁次之,脊柱旁更少。",胸壁结核
吞咽困难|呼吸异常,胸部,"心胸外科,呼吸内科","    出生后即呈现程度轻重不等的阻塞性呼吸困难,吸气时可出现喘鸣，喂食困难，生长发育延缓,狭窄程度严重者吸气时锁骨上窝、肋间软组织和剑突下软组织凹陷，并发呼吸道感染时上述症状加重,X线气管断层摄片和内窥镜检查可明确诊断，气管造影术有加重梗阻的危险。",气管先天性疾病
眩晕|晕厥|昏迷|感觉障碍|肌肉萎缩|肌性肌无力|呼吸异常|胸痛|猝死|心悸,胸部,"心胸外科,外科","    分为真性,假性和夹层动脉瘤，多为动脉硬化或创伤所致，梅毒性少见,可发生在颈动脉、锁骨下动脉、腋动脉,肱动脉、桡动脉、髂动脉,股动脉和腘动脉等部位，以股动脉和腘动脉为好发部位。",动脉瘤
心悸|心律失常|头痛|晕厥|昏迷|咳嗽|呼吸异常|恶心与呕吐|急性呼吸窘迫综合征,胸部,心胸外科,"    膈肌先天性发育异常,形成一层纤维薄膜，膈顶部位置明显上升，称为膈肌膨出（eventration of the diaphragm）,多发生于左侧。偶可涉及部分膈肌，以右侧的前内侧部位为常见,双侧膈肌膨出罕见。本症可发生于任何年龄，成人常见于左侧,婴儿常见于右侧。男性多于女性，约为2：1",膈肌膨出(腹脏突出症)
吞咽困难|溃疡|恶心与呕吐|胃食管反流性疾病,胸部,"心胸外科,消化内科","    贲门痉挛又称贲门失弛缓症(esophageal achalasia),巨食管，是食管壁间神经丛的节细胞数量减少，甚至消失,可累及整个胸段食管，但以食管中下部最为明显。其主要特征是食管缺乏蠕动,食管下端括约肌(LES)高压和对吞咽动作的松弛反应减弱。临床表现为咽下困难、食物反流和下端胸骨后不适或疼痛,本病为一种少见病(估计每10万人人中仅约1人)，可发生于任何年龄，但最常见于20～39岁的年龄组,儿童很少发病，男女发病大致相等，较多见于欧洲和北美,该病治疗不及时有潜在发生食管癌的危险。",贲门失弛缓症(贲门痉挛)
心悸|心律失常|心力衰竭|紫绀|杵状指（趾）|呼吸异常|心脏杂音|心音异常,胸部,"心胸外科,外科","    单心室（single ventricle）或称总心室（common ventricle）或单室心（univentricular heart）,是一种较少见的先天性畸形。其发病率在活婴中约为1∶6500，约占先天性心脏病的1.5％,心室接受来自三尖瓣和二尖瓣二者或共同房室瓣的血液。",单心室(总心室、单室心)
水肿|颈静脉怒张|心脏杂音|心脏增大|肝肿大,胸部,"心胸外科,外科","    三尖瓣关闭不全可有相对性和器质性两种,相对性者，瓣膜本身并无病变，而系右心室肥大,房室环相应扩张，引起三尖瓣瓣叶对合不良，造成关闭不全,重度风湿性心脏病二尖瓣狭窄或关闭不全的病人常伴有相对性三尖瓣关闭不全。器质性三尖瓣关闭不全是风湿热的后遗症，临床上不多见,大都同时伴有二尖瓣和主动脉瓣病变。病理变化为瓣膜纤维增厚，卷缩,腱索缩短，瓣环扩大，心脏收缩时瓣膜不能完全对合,往往合并瓣膜交界的融合，因而兼有狭窄。",后天性三尖瓣关闭不全
发热|心包积液|咳嗽|胸痛,胸部,"心胸外科,外科","    心包肿瘤非常罕见,原发性良性心包肿瘤有脂肪瘤、分叶状纤维性息肉、血管瘤和畸胎瘤,原发性恶性包肿瘤为间皮细胞瘤和肉瘤，分布广泛，常浸润组织,继发性肿瘤，直接从胸腔内扩散累及心包，最常见的是支气管肺癌和乳房癌",心包肿瘤
混合型酸碱平衡紊乱|呼吸异常|啰音|咳嗽|咳痰|咯血,胸部,"心胸外科,内科","    慢性支气管炎（chronic bronchitis）是由于感染或非感染因素引起气管,支气管粘膜及其周围组织的慢性非特异性炎症。其病理特点是支气管腺体增生、粘液分泌增多,临床出现有连续两年以上，每持续三个月以上的咳嗽、咳痰或气喘等症状,早期症状轻微，多在冬季发作，春暖后缓解；晚期炎症加重,症状长年存在，不分季节。疾病进展又可并发阻塞性肺气肿,肺源性心脏病，严重影响劳动力和健康。","慢性支气管炎(慢支,气管炎)"
心悸|心脏杂音|心音异常,胸部,"心胸外科,心血管内科","    动脉硬化是动脉的一种非炎症性病变,是动脉管壁增厚、变硬，失去弹性和管腔狭小的退行性和增生性病变的总称,常见的有：1、动脉粥样硬化；2、动脉中层钙化；3,小动脉硬化（arteriolosclerosis）3种。动脉粥样硬化（atherosclerosis）是动脉硬化中常见的类型，为心肌梗塞和脑梗塞的主要病因",动脉硬化(动脉粥样硬化)
心脏杂音|心脏震颤|猝死,胸部,"心胸外科,心血管内科","    急性心肌梗塞是指冠状动脉急性闭塞,血流中断，所引起的局部心肌的缺血性坏死，临床表现可有持久的胸骨后疼痛,休克、心律失常和心力衰竭，并有血清心肌酶增高以及心电图的改变","急性心肌梗死(急性心肌梗塞,急性心梗)"
心悸|心律失常|心力衰竭|心包积液|休克|头痛|眩晕|晕厥|昏迷|咳嗽,胸部,"心胸外科,外科","    穿透性心脏外伤是由一类强力,高速、锐利的异物穿透胸壁或它处进入心脏所致，少数因胸骨或肋骨骨折断端猛烈移位穿刺心脏引起,心脏穿透伤均有心包破损，有时心脏伤口有多处，这在刺入伤和枪弹伤中尤为多见",穿透性心脏外伤
心悸|心律失常|心力衰竭|呼吸异常|胸痛|腹痛|猝死,胸部,"心胸外科,外科","    主动脉瓣窦动脉瘤破裂是一种少见的先天性心脏病,在胚胎发育过程中，由于主动脉瓣窦的基部发育不全，窦壁中层弹性纤维和肌肉组织薄弱或缺失,使主动脉壁中层与主动脉瓣纤维环之间缺乏连续性，造成主动脉瓣窦的基底部薄弱点，出生后主动脉血流压力将主动脉瓣窦的薄弱区逐渐外推膨出形成主动脉瘤样突出,最后在伴有或不伴有体力劳动或外伤的情况下发生破裂，即形成主动脉瓣窦动脉瘤破裂。主动脉瓣窦动脉瘤常呈风兜状,顶端有破口，窦瘤破裂多发生在右冠动脉瓣窦，次之为无冠动脉瓣窦,左冠动脉瓣窦则很少见。由于解剖学上的关系右冠动脉瓣窦动脉瘤多破入右心室腔（约占70/100），少数破入右心房腔,而无冠动脉瓣窦动脉瘤多数破入右心房腔（约占70/100），少数破入右心室腔。",先天性主动脉瓣窦动脉瘤破裂(Valsalva窦动脉瘤破裂)
心悸|咳嗽|胸痛|气胸,胸部,"心胸外科,外科","    心包囊肿是发生于心包附近的囊肿,其最常见部位为右侧心膈角处，但亦有发生较高位置，甚至延伸至上纵隔,一般认为其形成原因是胚胎期心包发生时胚胎间质中出现间隙。这此间隙互相融合成为原始心包腔。如一个间隙不能与其他间隙融合,又不与心包腔相通则发育成心包囊肿，如间隙与心包腔相通称为心包憩室。心包囊肿有单房或多房,由囊状薄壁的间皮细胞组成。囊内含有浆液或溥水状液体。常附着于心包外壁,为良性病变，极少引起压迫症状。",心包囊肿
猝死|心音异常|心悸|心律失常|心力衰竭|休克|紫绀|头痛|眩晕|晕厥,胸部,"心胸外科,心血管内科","    心肌梗塞（myocardial infarction）是冠状动脉闭塞,血流中断，使部分心肌因严重的持久性缺血而发生局部坏死。临床上有剧烈而较持久的胸骨后疼痛,发热、白细胞增多、红细胞沉降率加快,血清心肌酶活力增高及进行性心电图变化，可发生心律失常、休克或心力衰竭","心肌梗死(心肌梗塞,心梗)"
发热|疲劳|咳嗽|咳痰,胸部,"心胸外科,呼吸内科","    急性气管-支气管炎是由生物,物理、化学刺激或过敏等因素引起的气管-支气管粘膜的急性炎症。临床主要症状有咳嗽和咳痰,常见于寒冷季节或气候突变时。也可由急性上呼吸道感染蔓延而来。",急性气管－支气管炎
头痛|眩晕|晕厥|昏迷|呼吸异常|猝死,胸部,"心胸外科,呼吸内科","    应用机械呼吸疗法可改善呼吸功能,临床疗效良好，治疗的病例日益增多。随着机械呼吸疗法的推广应用,气管切开及插管术后产生的并发症例如气管狭窄亦逐渐多见。",气管、支气管狭窄
紫绀|杵状指（趾）|咳痰|胸廓异常,胸部,"心胸外科,呼吸内科","    病程超过3个月者为慢性肺炎,近年来小儿急性肺炎病死率正在降低，但重症肺炎患儿有时未彻底恢复，复发和演变成慢性肺炎者颇不少见,因此，及时地防治慢性肺炎非常重要。",慢性肺炎
眩晕|晕厥|昏迷|肌性肌无力|咳嗽|咳痰|咯血|呼吸异常|恶心与呕吐|胸痛,胸部,"心胸外科,呼吸内科","    肺癌发生于支气管粘膜上皮,亦称支气管癌。近50年来许多国家都报道肺癌的发病率明显增高，在男性癌瘤病人中,肺癌已居首位。肺癌的病因至今尚不完全明确，大量资料表明,长期大量吸纸烟是肺癌的一个重要致病因素。多年吸纸烟每日40支以上者，肺鳞癌和未分化癌的发病率比不吸烟者高4～10倍,城市居民肺癌的发病率比农村高，这可能与大气污染和烟尘中含有致癌物质有关。因此应该提倡不吸烟,并加强城市环境卫生工作。",肺癌(支气管癌)
